"lat","long","tract"
39.9562911625213,-75.2454245728786,"421010083013000"
39.908859328592,-75.2423327013875,"421010055002009"
40.0316671432247,-75.161707097523,"421010245002003"
40.0249118956429,-75.1238737834436,"421010288003007"
40.0106882094572,-75.1426530183634,"421010198002005"
39.9552101212462,-75.2413214281537,"421010083024001"
40.0380054590279,-75.1627980434167,"421010247003000"
39.9956103545042,-75.1106633574799,"421010188005004"
39.9551441882145,-75.2437075991217,"421010083024002"
39.9508794154224,-75.2469835473937,"421010082007001"
40.0356727802782,-75.1676316414094,"421010246001005"
40.0418219076695,-75.1774309119427,"421010252002004"
40.0450117082299,-75.1252898806948,"421010274025001"
40.045719523665,-75.1271813983573,"421010271003004"
39.9627844243824,-75.2331795028354,"421010094004014"
40.025567987796,-75.1684340533651,"421010242004007"
39.9829666547002,-75.1420393599622,"421010162002018"
40.0479418868491,-75.1589136108261,"421010249003004"
39.9245746264795,-75.1482176395918,"421010027022007"
39.9308776182648,-75.1505269841898,"421010027021013"
39.9283801683806,-75.1552098754337,"421010027013006"
39.9283938320583,-75.1573924584964,"421010028011007"
39.9578905176311,-75.2401946965782,"421010083022019"
39.9653770002142,-75.235189172166,"421010094004002"
39.9574081071506,-75.2440059251768,"421010083012009"
39.9619303978464,-75.2449775676596,"421010083011003"
39.9529226152055,-75.2394432911022,"421010083021008"
39.9518614242197,-75.2480642476112,"421010082005005"
39.9657204490473,-75.2306901820569,"421010102002010"
39.9553251062763,-75.2464593562921,"421010083013006"
39.9659691454283,-75.2302598112546,"421010102002010"
39.9644401152511,-75.2299132299177,"421010094002004"
39.9656978811701,-75.2364228850607,"421010095002000"
39.9650823069125,-75.2084788760449,"421010106001008"
39.9991915343535,-75.1546249043092,"421010201012007"
39.9725770215872,-75.2078665000059,"421010110001006"
39.9758634105138,-75.2109275802635,"421010110002001"
40.0002997283645,-75.1634491829254,"421010173002014"
39.9950488151165,-75.1234183433858,"421010177024002"
39.9499815530693,-75.2435947235358,"421010082007005"
40.0581703269433,-75.1457280565305,"421010267007000"
39.9775877186849,-75.2307247753082,"421010113002011"
39.9435559558612,-75.2441242808304,"421010065005003"
39.972525935385,-75.2318298406573,"421010112002002"
39.9999555738219,-75.1574452962368,"421010201013010"
39.9999781655289,-75.1575944123787,"421010201013010"
39.9360843648727,-75.1491826409332,"421010025001007"
39.9782481311899,-75.2316605277031,"421010113002007"
39.9395659382044,-75.2352274022699,"421010065006010"
40.0264264542362,-75.1594813521686,"421010245002010"
40.0355800962531,-75.1650984908537,"421010245004001"
39.9761755110148,-75.2301953114426,"421010112001000"
39.9777823964234,-75.2303355997799,"421010113002011"
39.9663442619218,-75.2032172105972,"421010107002013"
39.9382386202606,-75.2324331473439,"421010065006013"
39.9933097809175,-75.1589165912231,"421010167022001"
39.9363246315875,-75.1494838264878,"421010025001007"
39.9353949412455,-75.2329986844446,"421010065004003"
39.9689960046115,-75.2150711582362,"421010105002024"
39.991872453494,-75.1602103962069,"421010167011006"
39.9873782948776,-75.1613743121779,"421010167013011"
39.9616102348657,-75.2329838908412,"421010094003000"
39.9348984129652,-75.2333987863334,"421010065002000"
39.9639188372284,-75.2296863097416,"421010094002005"
39.9640488262214,-75.2296029704231,"421010094002005"
39.9887781888523,-75.1613423721255,"421010167013001"
39.973171187988,-75.237713315899,"421010112005006"
39.9653879185165,-75.228054300249,"421010102002015"
39.992132373741,-75.1606539378303,"421010167011005"
39.9731899721558,-75.20751873983,"421010110003007"
39.9875145723019,-75.1618154004142,"421010167013010"
39.9899326649297,-75.161266230283,"421010167013001"
39.9673851969388,-75.2307141027822,"421010102002002"
39.9673926424308,-75.2308030547806,"421010102002002"
39.9674036148053,-75.2309275672603,"421010102002002"
39.9687487190132,-75.2311525149561,"421010102003011"
39.9692461502752,-75.2316694534677,"421010102003010"
39.9746717532188,-75.2080843742065,"421010110003005"
39.9702612113602,-75.231246340658,"421010102003005"
39.9707584559761,-75.2301285582929,"421010102003003"
39.9705951933881,-75.2313231891738,"421010102003004"
39.9721998157124,-75.2311102082489,"421010112002003"
39.9721928362852,-75.2311675770827,"421010112002003"
39.9654426366688,-75.2395659233602,"421010095004009"
40.0013706013812,-75.1650260454676,"421010173002010"
39.97205127487,-75.2324756457216,"421010112003005"
39.9688245846168,-75.2286048616459,"421010102003009"
39.9700168191246,-75.2348782011999,"421010102001002"
39.9869578255788,-75.1601443276196,"421010167024006"
39.9394112178464,-75.1630729829343,"421010024005001"
39.9693587108986,-75.2037930618418,"421010107004003"
39.9731755828426,-75.2376631814672,"421010112005006"
39.9699693488808,-75.2327134200994,"421010102001000"
39.9652758936167,-75.2046991567851,"421010107002018"
39.9720436864239,-75.2049916786442,"421010110001003"
39.9693387109592,-75.235263799591,"421010102001004"
39.9698484293403,-75.2368439529168,"421010095001002"
39.9672114283904,-75.2095056533921,"421010106001002"
39.9719459843658,-75.2300559503264,"421010112002004"
39.9628503218374,-75.2296759850576,"421010094002010"
39.9649701722439,-75.207879906181,"421010106002004"
39.9804320025765,-75.237451882872,"421010113001002"
39.9715161664166,-75.2106831683993,"421010107001004"
39.9706245478649,-75.2301585107734,"421010102003003"
39.9915609497863,-75.162350279718,"421010167012009"
39.967719089724,-75.2311621394757,"421010102003011"
40.0027063447303,-75.1664143259731,"421010172013000"
39.9666948473256,-75.2089967434131,"421010106001004"
39.9621914504042,-75.2041865940718,"421010092002001"
39.9776795817022,-75.2332843865316,"421010113002004"
39.9712157388204,-75.2129930588321,"421010105002008"
39.9924899202717,-75.1634788704767,"421010168006009"
39.9917975484326,-75.1319705477613,"421010176013015"
39.9758952890958,-75.2309410387397,"421010112001001"
39.9780002018827,-75.2323765169501,"421010113002005"
39.9753507096697,-75.2096010190467,"421010110003005"
39.9886471902046,-75.1660102033688,"421010168003004"
39.9893714450647,-75.1658541122109,"421010168003003"
39.9893759399963,-75.1667858038232,"421010168004001"
39.9705785533874,-75.210507628727,"421010107003001"
39.9703799240947,-75.2087304013659,"421010107003003"
39.9906646453221,-75.167915020652,"421010168004003"
39.9919692859275,-75.1626774872464,"421010167012006"
39.9933086904263,-75.1689856248225,"421010168002005"
39.9631409110294,-75.2331555894966,"421010094004011"
39.9928177502508,-75.1296210506023,"421010176013003"
39.9921660649366,-75.1650729392773,"421010168006013"
39.9956947165963,-75.128245988231,"421010176021013"
39.9564655674103,-75.2429736971206,"421010083023006"
39.9697071716726,-75.2150660352186,"421010105002006"
39.9700240443817,-75.2156110182027,"421010105002005"
39.9736200968198,-75.233384821616,"421010112007005"
39.9641643487084,-75.2367472960627,"421010095002003"
39.9679484414363,-75.2160096803164,"421010105002027"
39.9773878018829,-75.2342554326682,"421010113003003"
39.9937455446252,-75.1222725915656,"421010177024012"
39.9940107235729,-75.1222194819255,"421010177024012"
39.9940489749295,-75.1222108603472,"421010177024012"
39.9942041346668,-75.1217906591016,"421010177022004"
40.0029159596667,-75.1279350014396,"421010195022007"
39.9956044383778,-75.1269390165409,"421010176021017"
39.9987319386437,-75.1618805976412,"421010173002021"
40.0525745047555,-75.1448099895114,"421010267002007"
39.963070518585,-75.2399712101969,"421010095003004"
40.0053869077243,-75.0802380951301,"421010380001008"
39.9936575185427,-75.1341697514284,"421010176014008"
39.9645065709353,-75.2344433584492,"421010094004005"
39.973907828811,-75.1424585657476,"421010144003010"
39.9746537137217,-75.1426512475248,"421010144003001"
39.9746892227076,-75.1426427452361,"421010144003001"
40.0023119921218,-75.1262620622184,"421010195022010"
39.9999096478963,-75.1127495192407,"421010192003001"
39.9656212831789,-75.2364364262812,"421010095002000"
39.9768104303008,-75.1401517527292,"421010156001009"
39.995746980153,-75.1224843686897,"421010177024000"
39.9821351219163,-75.2285819425216,"421010119002007"
40.0020385728099,-75.1307650288174,"421010195023007"
40.0247479142788,-75.1239087062875,"421010288003007"
39.9956991428645,-75.1285600417974,"421010176021012"
39.9690973772154,-75.2097206606177,"421010107003005"
39.9688153821887,-75.2390807930254,"421010095004001"
40.0550130337443,-75.1435905915259,"421010267002000"
40.0445548191719,-75.1627734381191,"421010247004008"
40.0018937549044,-75.1268281676624,"421010195022009"
40.0022803002681,-75.1253562321528,"421010195022011"
40.055995793707,-75.1849381629552,"421010253004005"
40.0180481371746,-75.0853409538663,"421010301002007"
39.9951396229712,-75.1247467050225,"421010177024004"
39.9363985103935,-75.1968975006573,"421010033006003"
39.9933539418638,-75.1453359867923,"421010175003005"
40.0056288467046,-75.1821021031223,"421010170003007"
39.9148189326323,-75.2349480677541,"421010060003000"
40.0120350468486,-75.1400440410194,"421010198005000"
39.9960472445722,-75.0987556799185,"421010382001003"
39.9376270891843,-75.2223595895877,"421010070002001"
39.9875780190615,-75.230325611793,"421010119001003"
39.9887930624758,-75.1829136636077,"421010151023005"
40.0065985044812,-75.0853403522481,"421010380001006"
39.9685238985219,-75.232420772743,"421010102002005"
39.9911684978642,-75.1770219120607,"421010169013021"
39.9255874760381,-75.1555875767267,"421010027012008"
39.9276586050195,-75.1541494471548,"421010027013011"
39.9318166319984,-75.1551250557436,"421010028013004"
39.9311150790783,-75.1647978269291,"421010029003024"
39.9320650382442,-75.1640553591189,"421010029003018"
39.9364415622837,-75.1607208227048,"421010024003016"
39.9613906747109,-75.2440303252386,"421010083011009"
39.960854566437,-75.2423692106841,"421010083022008"
39.9612512045705,-75.2455664788924,"421010083011008"
39.9593767188282,-75.2404681140977,"421010083022013"
39.960754731499,-75.2453421047297,"421010083011007"
39.9954674742241,-75.120352747018,"421010177022001"
39.9953901661476,-75.1200950779027,"421010177022000"
39.9955104892792,-75.1200725640425,"421010177022000"
39.9947856896586,-75.1200827824931,"421010177022000"
39.9538179232231,-75.2456013810821,"421010083013011"
39.9532561950689,-75.2460360157957,"421010083013012"
39.9520735531729,-75.2420581180745,"421010082001001"
39.9512850305303,-75.2405350260168,"421010082001002"
39.9522465720838,-75.2454523355275,"421010082005001"
39.950849491212,-75.2393307712826,"421010082001004"
39.9534705392922,-75.2416425795677,"421010083021002"
39.9543530373585,-75.2420631904163,"421010083024007"
39.9567325971473,-75.246146989688,"421010083012007"
39.9318727948466,-75.1555438586083,"421010028013004"
39.9448733177994,-75.2404435506616,"421010065005004"
39.9350824331513,-75.2345264134606,"421010065002001"
39.964151153173,-75.2285106424073,"421010094002004"
39.9653949741672,-75.2281254187758,"421010102002015"
39.9613638671679,-75.2288924582274,"421010094002013"
39.9611295205891,-75.2294757309296,"421010094002012"
39.9619517781911,-75.2296522174442,"421010094002011"
39.9670499951385,-75.2288313375375,"421010102002013"
39.9670913903052,-75.2288405085773,"421010102002013"
39.9725784023959,-75.2313424577435,"421010112002002"
40.002853330772,-75.1290408926913,"421010195023001"
39.9751666395983,-75.2309002404656,"421010112001003"
39.9756527400658,-75.230150452852,"421010112001000"
39.9782163677148,-75.2319651292316,"421010113002007"
39.9795065441525,-75.2331917018382,"421010113002001"
39.9794114808287,-75.2339912793214,"421010113002003"
39.9798200324194,-75.2338369238258,"421010113002002"
39.9787683427599,-75.230838052127,"421010113002006"
39.9727894268978,-75.2293214866845,"421010112002000"
39.9758750799696,-75.2302707089843,"421010112001000"
39.9732599496869,-75.23086386855,"421010112002001"
40.0446760815164,-75.1610858046634,"421010247002001"
40.0004914219965,-75.1263931206476,"421010195012002"
39.9784815882923,-75.2337901249803,"421010113002004"
40.0000537782112,-75.1261100704229,"421010195012001"
39.962142381805,-75.2360869143326,"421010094003003"
40.0196188246186,-75.1514792189301,"421010204002003"
39.9631514115267,-75.233258698558,"421010094004011"
39.9869509692947,-75.1600838950955,"421010167024006"
39.9869646013398,-75.1602011929899,"421010167024006"
39.9645240074686,-75.2372443527862,"421010095002004"
39.9880342673496,-75.1633058261779,"421010167013007"
39.9615392365269,-75.2338787247761,"421010094003001"
39.9617466652761,-75.2341958055428,"421010094003002"
39.998734214999,-75.120651167617,"421010177023003"
39.9985390014144,-75.1204016229329,"421010177023002"
39.9634727892664,-75.2366443989945,"421010095002003"
39.9640030768259,-75.2367818137684,"421010095002003"
39.9634946118468,-75.2372645824771,"421010095002004"
39.9625516977031,-75.2380988824569,"421010095003007"
39.9640775485716,-75.2377997764577,"421010095003000"
39.962920950619,-75.2390345519626,"421010095003006"
39.9643844090538,-75.23939802887,"421010095003002"
39.9817611912693,-75.1421677588115,"421010156002004"
40.0082668609186,-75.1577314686617,"421010201023010"
39.9635990722517,-75.24015510992,"421010095003003"
39.9942846769694,-75.1406084635917,"421010175002008"
39.9660380983881,-75.2386659337512,"421010095004008"
39.9657419782094,-75.2348009127562,"421010094004001"
39.9999151963314,-75.126054719589,"421010195012001"
39.9655830232439,-75.2364449799463,"421010095002000"
40.0268086745668,-75.1071923768177,"421010292001013"
39.968438198278,-75.2382845330468,"421010095004002"
39.9737849369092,-75.2022743054898,"421010110004001"
39.9682519351367,-75.2389338689275,"421010095004001"
39.9694217163222,-75.2375485998441,"421010095004000"
39.9706717857717,-75.2346897631151,"421010112004007"
39.9706164042097,-75.2351700985642,"421010112004006"
39.9983811219788,-75.1780412360603,"421010172023003"
39.9911030789676,-75.1760639440714,"421010169012010"
39.9960281949838,-75.1808905008234,"421010169021005"
39.9945240299953,-75.1849786239884,"421010169023010"
39.9737972712237,-75.2335745775874,"421010112007005"
39.9711919738601,-75.2332392036196,"421010112003004"
39.9747374082104,-75.2342429410152,"421010112006005"
39.9880528025849,-75.1797783888663,"421010151023001"
39.9800862153293,-75.1785698181631,"421010149003004"
39.9811979135213,-75.1758502938281,"421010149002000"
39.9992378891501,-75.1161465740961,"421010192003004"
39.9932647136016,-75.119984582212,"421010177011009"
39.9708898590366,-75.2352420688087,"421010112004006"
39.9651823347207,-75.2423557910165,"421010096004000"
39.9726387878215,-75.2366015092222,"421010112004002"
39.9738187712909,-75.2368112786942,"421010112005004"
39.9767785460267,-75.2343993653144,"421010113003004"
39.9801481760752,-75.2376587207547,"421010113001002"
39.9805168951075,-75.2366883735564,"421010113001002"
40.0544314937819,-75.1533229445547,"421010267005003"
39.9327365584429,-75.173269317713,"421010030023005"
39.9854567254692,-75.146477859836,"421010165003027"
39.9625095221661,-75.1444664077175,"421010367002019"
39.9664575414233,-75.1464707630959,"421010367002000"
39.9916783146147,-75.1519842544991,"421010165002003"
39.9936716067235,-75.1455380382364,"421010175003006"
39.9994417822423,-75.1444561167021,"421010175001004"
39.9965343012485,-75.1476421037204,"421010174001010"
39.9979093622354,-75.1691356887738,"421010172011007"
40.0033460590017,-75.1759426321379,"421010171001008"
40.0033856262697,-75.176237531696,"421010171001008"
39.9616380862691,-75.204496407294,"421010092002001"
39.963495853407,-75.2074033013469,"421010106002009"
39.9231394761594,-75.1556631749555,"421010041011010"
39.965271628232,-75.203393046408,"421010107002020"
39.9652602035993,-75.2034969769635,"421010107002020"
39.9655862150876,-75.2086634600954,"421010106001008"
39.9621610043308,-75.2025674627156,"421010092002004"
39.966151377052,-75.2085138306623,"421010106001004"
39.9642791107951,-75.2090407034836,"421010106002007"
39.9661193753956,-75.2104173488407,"421010106001005"
39.9670886399044,-75.2094174479081,"421010106001002"
39.9331477842458,-75.2250946541858,"421010070003007"
39.9322065582014,-75.2311226508559,"421010065001005"
39.9300349140276,-75.2321519947782,"421010066003001"
39.97094105227,-75.2079027387934,"421010107001007"
39.9198828223544,-75.2414588358526,"421010063004009"
39.9118762220414,-75.2425281192703,"421010060004015"
39.9723516392277,-75.205379915066,"421010110001003"
39.9021103153977,-75.2484221834729,"421010055003009"
39.9723641813266,-75.2070606393396,"421010110001006"
39.9725621164852,-75.2078135164829,"421010110001006"
39.9726910895364,-75.2083048402708,"421010110001006"
39.9732516520919,-75.2069560259668,"421010110003007"
39.9732446847377,-75.2070133981678,"421010110003007"
39.9732334939294,-75.2071280398108,"421010110003007"
39.9741513699148,-75.2092639373825,"421010110003008"
39.9748240757805,-75.2104988219477,"421010110002003"
39.9745373128629,-75.2077181745554,"421010110003005"
39.9745781780874,-75.2078273004448,"421010110003005"
39.9745984921458,-75.2078765135796,"421010110003005"
39.9697354963651,-75.2049318156553,"421010107004007"
39.9728419824614,-75.2059433648196,"421010110001004"
39.9745406582861,-75.2062581125118,"421010110003001"
39.974463387323,-75.2068606863199,"421010110003005"
40.0254518823452,-75.1197483113859,"421010288003001"
40.0036200709168,-75.145595660497,"421010199004017"
40.0062547447724,-75.1418876098036,"421010199002006"
39.9725761075868,-75.2140309223624,"421010105002001"
39.9695288520746,-75.2154474613174,"421010105002005"
39.9949641887135,-75.1331803237584,"421010176014011"
39.9978360862566,-75.1300165739793,"421010176023017"
39.9947569320926,-75.130956636739,"421010176014015"
39.9380578001907,-75.2173596372977,"421010074005004"
39.9335447264251,-75.2198037865407,"421010070003001"
39.9339236415709,-75.2188050833235,"421010070003000"
39.9338969882796,-75.2188417497536,"421010070003000"
39.9333851641641,-75.2195421752104,"421010070003000"
39.9955348964371,-75.1325548784505,"421010176014003"
39.9946860984073,-75.1332695954516,"421010176014010"
40.0356180403972,-75.052341271287,"421010315023004"
39.9945439864897,-75.1337821064071,"421010176014005"
39.9946615683895,-75.1337597227935,"421010176014005"
39.9919287376824,-75.125088640998,"421010177021001"
40.0384320851532,-75.1723679594382,"421010246003006"
39.9950108318792,-75.1275225468446,"421010176022002"
39.9963224742858,-75.1269934062462,"421010176021015"
39.9962449495375,-75.1228828791954,"421010177025008"
39.9919182201323,-75.1303984325396,"421010176013012"
39.9620073445003,-75.2430939588634,"421010083011000"
39.9930271078039,-75.129288047957,"421010176013002"
40.0072981023426,-75.162875423749,"421010202006004"
39.9957395311544,-75.1229988437113,"421010177024001"
39.9964662262249,-75.1228314686129,"421010177025008"
39.9876928493415,-75.1398549239286,"421010164002001"
39.993893501412,-75.1217776875717,"421010177022004"
39.9960848996473,-75.1202110006852,"421010177023007"
39.9948975049037,-75.1832577578513,"421010169024013"
40.0005734215657,-75.1301037807212,"421010195013002"
40.0011620033485,-75.1301417767623,"421010195013002"
40.000550346387,-75.1305367603271,"421010195013003"
40.0011187194815,-75.1304112730516,"421010195013003"
39.9883709099628,-75.1527962862181,"421010166001008"
40.0271518114044,-75.1297172796832,"421010286003001"
40.0078811520896,-75.1425179720021,"421010199002002"
40.004110729765,-75.1311886236495,"421010195021019"
40.0173089240834,-75.1340512822066,"421010383003009"
40.0328752499954,-75.0456048442954,"421010326001006"
40.0421484242306,-75.1650626664947,"421010247001004"
39.9666604894028,-75.229727357835,"421010102002012"
39.9679325302515,-75.2372646084889,"421010095001003"
39.9917705156331,-75.12153493648,"421010178007001"
40.0003956424096,-75.1254469402935,"421010195012000"
40.0007453945141,-75.1253691426675,"421010195012000"
40.0014955665036,-75.1241866972631,"421010192006006"
40.001384605583,-75.1238981635244,"421010192006005"
40.000984456717,-75.1214139282355,"421010192006002"
40.0018848717304,-75.1205577234169,"421010192006001"
39.9985549494923,-75.1208580794826,"421010177023003"
40.047486540055,-75.1606426676317,"421010247004001"
40.0065009803423,-75.1533562365263,"421010201011001"
40.0688949630282,-75.1515646209043,"421010266008000"
40.0609475238502,-75.1492742141742,"421010266006005"
40.0551087297161,-75.150723865715,"421010267006005"
40.0067612505004,-75.1532070019015,"421010201011001"
40.0563766958234,-75.1528732320077,"421010265004007"
40.0601002047779,-75.1540673907123,"421010265002003"
40.0567735978376,-75.1531796901917,"421010265004007"
40.0562419445321,-75.1569990816827,"421010265006003"
40.0592894468089,-75.1596381845599,"421010264002002"
40.0010968760386,-75.1544770819053,"421010201012004"
40.0011406176771,-75.154468267809,"421010201012004"
40.056447184072,-75.1500400036219,"421010267006003"
39.9375840856651,-75.2215299452047,"421010070002000"
39.9946856451892,-75.1584284723031,"421010173002054"
39.9959229527597,-75.168243530073,"421010172012001"
39.9961264311688,-75.1698426114986,"421010172012004"
39.9266561220432,-75.1570592267572,"421010028012005"
39.9320057014981,-75.1650778771686,"421010029003019"
39.9600291743166,-75.2429278467944,"421010083022009"
40.0003485018091,-75.1640293873085,"421010173002013"
40.0246824123454,-75.1613018759378,"421010244002003"
40.0028654837976,-75.1382502983916,"421010175006000"
39.9727068545785,-75.2301883468422,"421010112002001"
39.9739764298054,-75.2003859940512,"421010110004000"
39.9893964711888,-75.1142967665621,"421010179005000"
39.9399164919409,-75.1684339281152,"421010019003009"
40.0034787987094,-75.1616925078361,"421010202001016"
39.9658592122447,-75.244804142803,"421010096005004"
39.9650824028295,-75.2454502235474,"421010096004005"
40.0038621460883,-75.1764230207213,"421010171001007"
39.9175048742289,-75.1611674603461,"421010041022009"
39.9173845428308,-75.1611898756625,"421010041022009"
39.9183422443201,-75.1613995022347,"421010041024011"
39.9992779252475,-75.1635630959025,"421010173001006"
40.0128856368665,-75.1404935077289,"421010197005005"
39.961368030729,-75.2275825500263,"421010093005010"
39.9656346255383,-75.2034151294648,"421010107002020"
40.0121425323947,-75.1653123254533,"421010205002012"
39.9729798933476,-75.2059703246338,"421010110001004"
39.9730265410957,-75.2059685775424,"421010110001004"
39.9730735051204,-75.2059810964102,"421010110001004"
39.9524502542417,-75.2394429025272,"421010083021007"
39.9525789286925,-75.2458326010628,"421010082005001"
40.0213425017908,-75.1516775636759,"421010204003002"
39.9933503617538,-75.1310573051901,"421010176014022"
39.9200503725895,-75.1610312859971,"421010041024008"
39.9942148390656,-75.1487843309416,"421010174001013"
39.9944279764096,-75.1487368891664,"421010174001013"
39.9946115958623,-75.1492047516098,"421010174001014"
40.0165313230628,-75.0857791156713,"421010301002012"
39.9652417340525,-75.2036547071955,"421010107002020"
40.0074189959531,-75.1669028205522,"421010202002007"
39.983917518791,-75.1332596656174,"421010162001001"
39.983990733517,-75.1338209221835,"421010162001002"
39.9843350849672,-75.1337469648632,"421010162001002"
39.9844498416679,-75.1337211232557,"421010162001002"
39.9847941930488,-75.1336471649297,"421010162001002"
39.9653577325957,-75.208514969475,"421010106001008"
40.0341786600122,-75.1603072681007,"421010245002001"
39.9858329805012,-75.1343997311591,"421010163004025"
39.9654716359613,-75.2104344253116,"421010106001007"
39.9654673319278,-75.2104881219147,"421010106001007"
40.0031010755114,-75.1683348283383,"421010172013002"
39.986155908662,-75.1345907964668,"421010163004024"
40.0108003387224,-75.1571847205674,"421010201023004"
39.9666884317616,-75.2090790729811,"421010106001004"
40.0356150444398,-75.1650650045779,"421010245004001"
39.9863292972262,-75.1381043662781,"421010163004018"
39.9892388406646,-75.1147277633576,"421010179005001"
40.0265378707429,-75.1775101041775,"421010240004001"
40.0080408917825,-75.152958060123,"421010201022006"
40.0224014817942,-75.1507797190903,"421010280004008"
40.0087177503103,-75.1521643191809,"421010201022007"
39.966390816564,-75.2063063077673,"421010107002011"
39.9616313774938,-75.2062989286547,"421010092002015"
39.9969612221403,-75.1693502640089,"421010172012003"
39.9643958240116,-75.2074909639651,"421010106002005"
39.96412695654,-75.2077508550735,"421010106002005"
39.9648847135807,-75.2078652589672,"421010106002004"
39.9649287754012,-75.2078707481964,"421010106002004"
39.9650142340636,-75.2078853954266,"421010106002004"
40.0446532449145,-75.1610473700199,"421010247002001"
39.9638870922729,-75.2084522107321,"421010106002006"
39.9639256660903,-75.208457905573,"421010106002006"
39.9642341776273,-75.2084998985041,"421010106002006"
39.9642700074539,-75.2085056960557,"421010106002006"
39.9643085022779,-75.2085078249257,"421010106002006"
39.964234692623,-75.2087711220543,"421010106002007"
39.9642732664242,-75.2087768171054,"421010106002007"
39.9643889088443,-75.2087903362597,"421010106002007"
39.9644247386561,-75.2087961339776,"421010106002007"
